transaction_id,customer_id,product_id,category,price,quantity,timestamp
T04408,C80820,P13944,Toys,261.41,3,2024-07-08 09:13:58+00:00
T04409,C20603,P50057,Home,495.32,2,2024-07-20 18:32:18+00:00
T04410,C62959,P55997,Home,21.37,4,2024-04-17 17:46:53+00:00
T04411,C71040,P93740,Toys,443.66,1,2024-04-10 23:00:09+00:00
T04412,C29561,P87724,Home,166.56,10,2024-03-02 20:09:59+00:00
T04413,C87308,P44769,Books,210.53,3,2024-01-21 22:42:49+00:00
T04414,C43475,P35942,Books,940.61,4,2024-11-22 16:45:37+00:00
T04415,C81090,P62275,Books,565.95,4,2024-05-14 21:07:06+00:00
T04416,C63579,P13522,Books,850.22,2,2024-07-11 21:17:55+00:00
T04417,C91822,P12523,Beauty,673.47,1,2024-08-26 18:58:26+00:00
T04418,C35378,P57556,Beauty,806.41,9,2024-07-27 07:25:16+00:00
T04419,C22600,P82294,Apparel,361.08,4,2024-10-31 15:55:10+00:00
T04420,C66354,P31817,Electronics,937.98,7,2024-08-05 21:13:12+00:00
T04421,C30465,P76516,Sports,590.27,9,2024-07-24 00:37:33+00:00
T04422,C19204,P48380,Home,233.53,1,2024-03-29 14:00:08+00:00
T04423,C16484,P52715,Toys,129.99,1,2024-10-13 23:27:22+00:00
T04424,C15184,P41752,Toys,980.1,7,2024-03-17 03:08:40+00:00
T04425,C16348,P45203,Apparel,318.26,4,2024-03-31 08:56:47+00:00
T04426,C66779,P15816,Beauty,638.45,2,2024-05-29 21:39:44+00:00
T04427,C37958,P49594,Books,636.63,8,2024-02-06 14:15:22+00:00
T04428,C27189,P58902,Apparel,87.85,10,2024-10-28 02:29:56+00:00
T04429,C52478,P28069,Apparel,375.17,5,2024-03-11 18:34:13+00:00
T04430,C22424,P47846,Home,778.2,8,2024-10-14 10:58:05+00:00
T04431,C63698,P76478,Beauty,776.69,5,2024-09-14 00:57:38+00:00
T04432,C67840,P39558,Sports,770.72,6,2024-12-24 22:24:24+00:00
T04433,C60671,P67148,Books,651.46,10,2024-11-07 17:29:19+00:00
T04434,C44166,P32221,Beauty,775.32,5,2024-01-03 05:45:18+00:00
T04435,C29274,P25762,Sports,405.39,9,2024-06-27 22:42:41+00:00
T04436,C66714,P74284,Books,164.79,1,2024-11-17 18:55:38+00:00
T04437,C28582,P38483,Toys,993.82,7,2024-09-01 08:11:23+00:00
T04438,C23398,P76230,Electronics,824.47,8,2024-06-26 04:33:12+00:00
T04439,C88870,P69006,Electronics,887.3,10,2024-05-08 10:54:45+00:00
T04440,C90481,P59180,Electronics,891.92,7,2024-01-12 03:32:24+00:00
T04441,C87707,P79068,Home,98.96,6,2024-08-16 20:10:27+00:00
T04442,C66129,P25162,Sports,237.36,5,2024-06-02 04:07:45+00:00
T04443,C10278,P58580,Electronics,793.5,4,2024-08-07 02:13:21+00:00
T04444,C62359,P97855,Books,153.61,4,2024-02-23 07:38:18+00:00
T04445,C67916,P48869,Beauty,182.79,8,2024-01-20 01:42:39+00:00
T04446,C73475,P65199,Toys,313.95,7,2024-07-30 08:40:19+00:00
T04447,C38791,P29203,Toys,758.77,4,2024-04-12 00:09:00+00:00
T04448,C71712,P42692,Sports,303.0,3,2024-03-16 14:56:10+00:00
T04449,C38046,P65613,Home,746.44,4,2024-11-30 07:36:44+00:00
T04450,C94237,P70460,Home,63.32,5,2024-03-08 02:14:18+00:00
T04451,C61971,P99698,Electronics,592.06,7,2024-04-24 02:12:51+00:00
T04452,C44444,P58835,Sports,607.73,10,2024-10-02 06:20:01+00:00
T04453,C53426,P77859,Electronics,327.29,8,2024-02-12 21:28:46+00:00
T04454,C39018,P22578,Electronics,354.03,4,2024-05-29 04:47:53+00:00
T04455,C84275,P40453,Beauty,916.13,3,2024-10-25 19:00:41+00:00
T04456,C76275,P23067,Toys,194.33,4,2024-09-03 05:52:13+00:00
T04457,C48335,P65685,Electronics,980.89,5,2024-04-06 18:46:21+00:00
T04458,C93756,P67960,Sports,982.57,8,2024-05-26 01:02:20+00:00
T04459,C16750,P68939,Sports,451.2,4,2024-04-27 15:40:03+00:00
T04460,C26465,P66836,Toys,71.36,2,2024-09-16 01:13:57+00:00
T04461,C87187,P31252,Electronics,843.58,5,2024-09-23 05:04:42+00:00
T04462,C36509,P19041,Electronics,973.78,3,2024-08-05 20:49:48+00:00
T04463,C93158,P99574,Sports,614.29,1,2024-03-09 11:39:27+00:00
T04464,C12134,P62653,Apparel,810.99,9,2024-03-18 14:58:54+00:00
T04465,C73127,P86853,Apparel,852.54,7,2024-03-04 20:44:35+00:00
T04466,C45564,P54710,Sports,526.49,7,2024-04-11 15:19:47+00:00
T04467,C58287,P48807,Books,684.71,8,2024-09-14 07:25:43+00:00
T04468,C15796,P74160,Electronics,909.93,9,2024-09-21 04:13:30+00:00
T04469,C81394,P54567,Apparel,738.08,7,2024-10-09 08:40:09+00:00
T04470,C68852,P14821,Sports,258.29,3,2024-11-26 12:42:28+00:00
T04471,C11016,P96878,Sports,179.71,8,2024-09-14 13:19:52+00:00
T04472,C23764,P60417,Toys,452.89,1,2024-06-14 07:51:33+00:00
T04473,C68170,P14311,Sports,711.53,4,2024-10-23 16:19:32+00:00
T04474,C23658,P17563,Beauty,46.07,1,2024-03-09 06:30:59+00:00
T04475,C17413,P93819,Apparel,681.56,2,2024-11-10 07:21:50+00:00
T04476,C34616,P26954,Home,35.92,2,2024-09-16 18:05:58+00:00
T04477,C36534,P12987,Toys,549.49,3,2024-01-30 00:52:02+00:00
T04478,C26349,P71913,Electronics,54.3,2,2024-02-28 06:24:50+00:00
T04479,C93988,P23042,Toys,100.23,9,2024-06-28 11:32:23+00:00
T04480,C88670,P98339,Beauty,224.57,9,2024-08-29 20:04:26+00:00
T04481,C49124,P93789,Apparel,690.24,9,2024-04-28 21:55:20+00:00
T04482,C85452,P15854,Apparel,210.82,2,2024-09-24 14:45:48+00:00
T04483,C19807,P34306,Books,103.85,10,2024-07-28 11:52:31+00:00
T04484,C19186,P33781,Books,794.82,2,2024-05-14 23:10:40+00:00
T04485,C10074,P84166,Apparel,903.75,9,2024-11-17 15:06:29+00:00
T04486,C41219,P31237,Apparel,819.89,7,2024-05-29 17:06:54+00:00
T04487,C99413,P69632,Sports,340.78,4,2024-09-09 05:37:00+00:00
T04488,C38907,P47915,Apparel,904.33,5,2024-05-22 10:09:32+00:00
T04489,C86716,P88676,Books,79.63,9,2024-05-30 12:19:53+00:00
T04490,C30011,P76248,Sports,272.48,8,2024-07-08 01:46:58+00:00
T04491,C46341,P28990,Sports,184.57,2,2024-04-01 20:08:20+00:00
T04492,C83347,P80809,Sports,133.8,2,2024-05-07 08:53:39+00:00
T04493,C99457,P56451,Electronics,353.25,5,2024-03-13 02:36:54+00:00
T04494,C10032,P52484,Books,406.64,8,2024-09-19 10:20:07+00:00
T04495,C79196,P82110,Beauty,827.7,3,2024-08-08 07:46:09+00:00
T04496,C50295,P34909,Home,785.42,4,2024-02-07 07:52:25+00:00
T04497,C33199,P45604,Toys,396.37,6,2024-05-01 18:05:50+00:00
T04498,C30683,P28936,Home,945.3,4,2024-07-14 11:59:14+00:00
T04499,C67171,P29042,Beauty,371.4,5,2024-04-22 14:11:19+00:00
T04500,C29181,P36524,Books,715.35,4,2024-02-05 16:39:00+00:00
T04501,C33710,P38401,Home,366.0,5,2024-08-05 10:56:36+00:00
T04502,C93230,P25356,Toys,498.07,7,2024-10-24 07:38:31+00:00
T04503,C87215,P20494,Beauty,651.76,6,2024-11-11 21:12:14+00:00
T04504,C48416,P34941,Books,264.15,5,2024-08-17 06:51:06+00:00
T04505,C74366,P68127,Electronics,502.04,4,2024-01-17 04:44:00+00:00
T04506,C72620,P37419,Home,850.51,2,2024-05-14 23:43:30+00:00
T04507,C87510,P92720,Home,274.05,4,2024-08-08 12:11:17+00:00
T04508,C76055,P98030,Beauty,654.78,8,2024-06-04 14:48:40+00:00
T04509,C41602,P44301,Home,887.87,10,2024-08-29 12:16:02+00:00
T04510,C93415,P13705,Books,761.34,7,2024-02-10 10:53:17+00:00
T04511,C96545,P56088,Beauty,821.39,4,2024-12-26 23:14:52+00:00
T04512,C77154,P56227,Home,125.1,8,2024-04-18 02:20:42+00:00
T04513,C47362,P90639,Toys,625.39,4,2024-06-05 22:42:32+00:00
T04514,C53218,P75553,Sports,662.65,4,2024-10-29 22:55:28+00:00
T04515,C51494,P37699,Toys,423.07,8,2024-04-05 00:12:40+00:00
T04516,C22618,P82617,Sports,212.52,5,2024-01-19 14:34:18+00:00
T04517,C91397,P52349,Toys,16.2,6,2024-07-24 21:33:25+00:00
T04518,C31588,P41312,Home,269.42,4,2024-10-01 21:24:13+00:00
T04519,C68678,P33888,Sports,954.54,9,2024-09-13 10:50:56+00:00
T04520,C92463,P70941,Electronics,601.87,1,2024-01-10 16:50:58+00:00
T04521,C80450,P16086,Beauty,353.26,10,2024-03-31 21:01:15+00:00
T04522,C75810,P50620,Beauty,293.97,2,2024-03-08 08:23:56+00:00
T04523,C82643,P16430,Toys,810.95,10,2024-12-16 00:34:35+00:00
T04524,C52966,P84518,Apparel,397.69,2,2024-03-19 03:35:23+00:00
T04525,C75536,P48444,Sports,124.45,1,2024-02-27 15:47:56+00:00
T04526,C72916,P46142,Books,926.44,1,2024-07-12 09:21:32+00:00
T04527,C39357,P13326,Home,469.63,1,2024-08-27 05:24:38+00:00
T04528,C77424,P78555,Beauty,561.21,8,2024-12-22 13:50:44+00:00
T04529,C49722,P21138,Electronics,883.87,1,2024-09-09 07:21:36+00:00
T04530,C15225,P95183,Toys,474.13,4,2024-04-26 10:30:06+00:00
T04531,C74770,P39297,Toys,49.4,3,2024-02-23 08:03:05+00:00
T04532,C89003,P29259,Electronics,592.41,5,2024-04-11 08:52:26+00:00
T04533,C14947,P47033,Apparel,375.42,2,2024-10-19 18:24:18+00:00
T04534,C21536,P92206,Electronics,48.59,5,2024-11-01 03:44:14+00:00
T04535,C68673,P53943,Books,636.63,8,2024-04-20 21:58:48+00:00
T04536,C65102,P28173,Books,205.87,9,2024-04-13 07:00:59+00:00
T04537,C11468,P98748,Sports,205.81,1,2024-09-21 10:37:43+00:00
T04538,C92367,P41139,Books,824.39,8,2024-05-30 04:00:57+00:00
T04539,C80534,P15692,Beauty,22.51,1,2024-12-05 21:31:42+00:00
T04540,C27420,P92595,Home,493.95,4,2024-04-18 10:52:19+00:00
T04541,C79702,P36453,Toys,984.87,7,2024-07-10 19:07:01+00:00
T04542,C32446,P80346,Books,546.03,8,2024-08-14 02:04:23+00:00
T04543,C96851,P76679,Beauty,799.87,4,2024-05-13 18:22:28+00:00
T04544,C22879,P73134,Books,773.85,2,2024-10-13 12:25:27+00:00
T04545,C34291,P89287,Books,105.74,8,2024-09-28 02:12:18+00:00
T04546,C69274,P51136,Toys,165.17,3,2024-08-27 10:00:51+00:00
T04547,C46652,P33411,Beauty,859.76,3,2024-03-21 23:16:11+00:00
T04548,C42949,P85275,Toys,774.4,7,2024-01-07 01:35:29+00:00
T04549,C83680,P97659,Home,822.53,3,2024-10-13 22:17:58+00:00
T04550,C28690,P26828,Beauty,867.33,1,2024-07-02 03:49:56+00:00
T04551,C30412,P77651,Electronics,984.26,4,2024-12-26 07:37:26+00:00
T04552,C52695,P71613,Apparel,417.28,2,2024-10-19 03:50:50+00:00
T04553,C15750,P82877,Home,9.28,1,2024-09-05 19:04:50+00:00
T04554,C39357,P82857,Books,818.73,3,2024-01-08 03:29:10+00:00
T04555,C15523,P96995,Apparel,578.89,9,2024-08-30 12:18:29+00:00
T04556,C52538,P69109,Books,452.42,4,2024-02-02 13:07:39+00:00
T04557,C26585,P94375,Books,144.61,2,2024-04-08 08:25:34+00:00
T04558,C22695,P77097,Electronics,671.29,4,2024-03-07 01:23:56+00:00
T04559,C71482,P83256,Apparel,937.75,7,2024-06-16 07:55:46+00:00
T04560,C65764,P84895,Home,464.21,3,2024-11-10 17:11:30+00:00
T04561,C13670,P12208,Electronics,903.23,1,2024-07-22 05:13:47+00:00
T04562,C74497,P52078,Home,118.29,9,2024-08-20 13:44:27+00:00
T04563,C21392,P33202,Electronics,557.93,4,2024-08-24 19:19:49+00:00
T04564,C51316,P77802,Home,486.83,7,2024-04-13 01:19:00+00:00
T04565,C60519,P96754,Toys,820.62,3,2024-11-14 10:39:46+00:00
T04566,C24205,P73105,Toys,94.58,6,2024-07-06 00:22:54+00:00
T04567,C32189,P54673,Sports,313.09,9,2024-03-07 23:29:58+00:00
T04568,C11076,P87735,Electronics,930.61,6,2024-12-07 08:06:15+00:00
T04569,C48979,P90609,Sports,359.96,5,2024-06-20 13:37:53+00:00
T04570,C92594,P53919,Sports,253.45,4,2024-12-01 09:54:10+00:00
T04571,C54281,P44928,Electronics,490.68,2,2024-12-13 09:59:17+00:00
T04572,C71921,P17181,Electronics,366.41,7,2024-10-17 15:01:23+00:00
T04573,C59973,P97410,Electronics,854.12,3,2024-09-13 02:25:12+00:00
T04574,C41941,P23291,Apparel,969.64,6,2024-11-14 03:19:56+00:00
T04575,C10299,P35400,Beauty,691.7,7,2024-07-25 04:37:55+00:00
T04576,C56825,P12243,Apparel,268.71,8,2024-03-13 23:43:07+00:00
T04577,C32586,P65555,Toys,910.17,8,2024-07-10 08:58:45+00:00
T04578,C30598,P37824,Beauty,652.01,1,2024-10-17 23:05:37+00:00
T04579,C77962,P36098,Home,148.08,5,2024-01-13 09:08:15+00:00
T04580,C94041,P76134,Beauty,482.73,1,2024-11-27 19:41:32+00:00
T04581,C43157,P55199,Beauty,222.91,1,2024-05-04 10:03:45+00:00
T04582,C13726,P73626,Apparel,13.71,7,2024-06-11 09:36:00+00:00
T04583,C62014,P23411,Beauty,536.48,6,2024-06-15 00:17:47+00:00
T04584,C22035,P78180,Electronics,973.4,8,2024-03-13 12:28:29+00:00
T04585,C24631,P31564,Home,376.67,4,2024-07-01 14:47:58+00:00
T04586,C21959,P26037,Sports,401.45,5,2024-06-21 12:04:32+00:00
T04587,C31717,P17848,Sports,986.57,3,2024-06-23 13:27:34+00:00
T04588,C20707,P60221,Apparel,25.18,5,2024-02-18 08:12:50+00:00
T04589,C90642,P77063,Home,385.78,9,2024-01-19 18:08:01+00:00
T04590,C23198,P95988,Electronics,873.95,7,2024-03-22 07:53:48+00:00
T04591,C27280,P13789,Sports,137.24,1,2024-03-04 10:21:49+00:00
T04592,C64799,P91381,Sports,330.6,1,2024-06-14 00:12:29+00:00
T04593,C99498,P42812,Apparel,463.48,5,2024-07-10 18:30:33+00:00
T04594,C10074,P84505,Toys,731.95,5,2024-08-13 20:24:13+00:00
T04595,C68497,P12492,Books,222.18,7,2024-09-27 03:48:49+00:00
T04596,C84831,P97029,Apparel,784.17,7,2024-02-25 21:41:04+00:00
T04597,C31336,P55239,Toys,10.6,9,2024-07-23 01:44:03+00:00
T04598,C10307,P34182,Books,963.44,9,2024-04-06 20:42:42+00:00
T04599,C85025,P19873,Toys,522.35,10,2024-06-16 12:37:01+00:00
T04600,C45219,P59987,Apparel,712.56,3,2024-10-29 01:23:27+00:00
T04601,C26947,P99511,Books,826.77,9,2024-12-04 22:09:43+00:00
T04602,C14543,P75497,Beauty,282.45,8,2024-11-17 07:06:03+00:00
T04603,C47363,P87025,Home,235.71,3,2024-05-08 10:07:24+00:00
T04604,C80050,P76941,Apparel,89.89,6,2024-09-16 19:14:34+00:00
T04605,C75364,P89281,Sports,432.18,7,2024-05-01 07:12:40+00:00
T04606,C29892,P40222,Electronics,408.05,8,2024-09-09 02:13:51+00:00
T04607,C96082,P41077,Home,161.85,2,2024-09-22 09:55:25+00:00
T04608,C66768,P85266,Books,457.95,1,2024-12-07 00:10:59+00:00
T04609,C68559,P14692,Apparel,677.41,7,2024-12-05 04:04:25+00:00
T04610,C84497,P76312,Books,197.35,7,2024-10-25 11:44:41+00:00
T04611,C91833,P65374,Sports,704.48,4,2024-10-11 00:22:07+00:00
T04612,C41861,P75035,Beauty,265.05,10,2024-03-08 10:38:26+00:00
T04613,C81326,P96401,Toys,95.01,6,2024-12-30 23:45:25+00:00
T04614,C40188,P19637,Toys,197.14,2,2024-12-02 06:11:04+00:00
T04615,C78246,P84310,Beauty,194.38,4,2024-11-10 12:06:30+00:00
T04616,C13753,P27738,Apparel,747.32,2,2024-10-30 06:37:53+00:00
T04617,C92450,P20140,Sports,717.55,2,2024-03-12 16:54:30+00:00
T04618,C66798,P78860,Apparel,896.46,8,2024-06-28 09:58:35+00:00
T04619,C45550,P47435,Electronics,544.45,7,2024-02-12 20:31:54+00:00
T04620,C74697,P28529,Beauty,852.1,5,2024-08-14 04:09:53+00:00
T04621,C47469,P79008,Sports,81.95,2,2024-11-24 07:54:55+00:00
T04622,C58323,P70262,Beauty,630.97,3,2024-08-19 03:43:41+00:00
T04623,C28185,P75267,Sports,746.12,9,2024-05-08 19:13:25+00:00
T04624,C52408,P77085,Electronics,863.08,9,2024-01-26 04:54:18+00:00
T04625,C62265,P60799,Books,785.65,2,2024-02-24 00:31:30+00:00
T04626,C11052,P24328,Home,587.05,7,2024-11-12 00:23:15+00:00
T04627,C43267,P18856,Apparel,942.89,3,2024-09-25 11:34:18+00:00
T04628,C45636,P20543,Electronics,956.12,5,2024-05-11 18:59:09+00:00
T04629,C38900,P45966,Electronics,501.64,1,2024-10-30 00:32:03+00:00
T04630,C22144,P20725,Home,72.2,10,2024-10-11 23:31:10+00:00
T04631,C24542,P35953,Electronics,498.23,7,2024-07-18 09:52:28+00:00
T04632,C54382,P63950,Electronics,745.75,6,2024-07-13 00:53:51+00:00
T04633,C82660,P42198,Home,631.35,4,2024-02-27 20:17:54+00:00
T04634,C54597,P57316,Books,974.87,10,2024-11-26 21:14:28+00:00
T04635,C37260,P67665,Apparel,717.14,2,2024-07-19 17:45:56+00:00
T04636,C38488,P55921,Toys,173.07,7,2024-02-16 01:33:59+00:00
T04637,C27212,P18204,Beauty,519.93,8,2024-12-25 11:20:44+00:00
T04638,C27380,P74780,Toys,722.18,2,2024-08-09 18:11:15+00:00
T04639,C31984,P94768,Beauty,857.16,4,2024-03-03 18:57:41+00:00
T04640,C31506,P91370,Toys,794.81,10,2024-07-06 17:40:55+00:00
T04641,C36512,P69559,Beauty,894.68,9,2024-06-27 01:54:25+00:00
T04642,C27133,P61243,Toys,634.4,10,2024-10-25 08:02:06+00:00
T04643,C57164,P21767,Home,507.8,7,2024-03-11 19:16:23+00:00
T04644,C68247,P76623,Apparel,396.81,6,2024-09-13 06:45:36+00:00
T04645,C60058,P87263,Sports,358.31,10,2024-02-01 08:01:54+00:00
T04646,C59416,P80899,Home,252.06,8,2024-07-11 09:12:42+00:00
T04647,C63970,P44850,Apparel,638.88,6,2024-03-23 17:31:41+00:00
T04648,C25244,P51677,Home,197.08,8,2024-08-15 00:20:36+00:00
T04649,C76799,P34980,Beauty,927.57,9,2024-06-28 04:37:07+00:00
T04650,C10302,P11001,Electronics,600.97,5,2024-06-06 03:37:17+00:00
T04651,C36964,P68171,Electronics,960.97,5,2024-02-25 08:22:20+00:00
T04652,C62200,P33027,Apparel,736.99,4,2024-05-18 22:13:18+00:00
T04653,C41592,P58555,Sports,146.36,1,2024-07-25 10:57:12+00:00
T04654,C11362,P36414,Beauty,468.86,10,2024-09-23 12:50:07+00:00
T04655,C14632,P38771,Apparel,528.85,5,2024-03-27 21:26:54+00:00
T04656,C91109,P66609,Books,444.34,4,2024-05-13 11:56:53+00:00
T04657,C80967,P17167,Apparel,364.69,3,2024-09-23 03:44:09+00:00
T04658,C19251,P44070,Beauty,576.81,2,2024-10-13 22:31:58+00:00
T04659,C27864,P49318,Books,597.88,9,2024-01-31 16:43:23+00:00
T04660,C91801,P98135,Electronics,36.3,8,2024-02-25 11:56:39+00:00
T04661,C42288,P67523,Electronics,861.0,1,2024-01-08 02:43:31+00:00
T04662,C69570,P47180,Apparel,178.33,4,2024-12-19 15:40:23+00:00
T04663,C61618,P84784,Beauty,675.72,4,2024-05-03 22:45:25+00:00
T04664,C83873,P47127,Beauty,445.23,7,2024-08-12 06:34:00+00:00
T04665,C97913,P85497,Toys,314.03,2,2024-05-19 18:32:05+00:00
T04666,C75583,P21757,Apparel,644.2,5,2024-12-16 09:07:54+00:00
T04667,C11469,P35379,Books,460.18,7,2024-06-24 06:54:13+00:00
T04668,C94198,P19969,Sports,652.19,9,2024-07-14 08:57:24+00:00
T04669,C68802,P65169,Home,232.63,7,2024-08-16 21:21:16+00:00
T04670,C17647,P29065,Beauty,217.49,8,2024-02-15 17:34:23+00:00
T04671,C26181,P65965,Books,86.04,10,2024-09-05 23:26:30+00:00
T04672,C41830,P17501,Apparel,62.77,4,2024-02-18 18:19:10+00:00
T04673,C19345,P37166,Home,515.52,4,2024-11-07 17:27:27+00:00
T04674,C35790,P27838,Electronics,242.79,8,2024-05-20 11:13:26+00:00
T04675,C57667,P28417,Books,49.87,10,2024-10-12 02:11:51+00:00
T04676,C10081,P44741,Apparel,613.79,9,2024-05-21 17:43:59+00:00
T04677,C67150,P68781,Apparel,76.16,3,2024-09-03 22:49:03+00:00
T04678,C32822,P89240,Electronics,855.55,1,2024-05-04 03:53:44+00:00
T04679,C41234,P38096,Apparel,370.34,2,2024-10-14 12:18:12+00:00
T04680,C75115,P10500,Electronics,685.2,6,2024-01-03 11:32:15+00:00
T04681,C95908,P44407,Apparel,622.4,10,2024-02-20 12:32:15+00:00
T04682,C54540,P80640,Beauty,201.86,4,2024-03-21 22:54:03+00:00
T04683,C20324,P83168,Toys,557.86,4,2024-03-14 15:10:10+00:00
T04684,C63632,P25946,Books,74.59,6,2024-05-16 09:04:24+00:00
T04685,C50871,P82505,Apparel,916.71,3,2024-05-04 04:38:32+00:00
T04686,C40392,P37870,Electronics,240.67,2,2024-02-21 15:54:45+00:00
T04687,C60420,P61930,Toys,57.89,3,2024-06-20 17:32:59+00:00
T04688,C92651,P87400,Sports,7.02,1,2024-01-05 12:58:02+00:00
T04689,C62182,P20367,Toys,726.02,6,2024-01-27 14:31:01+00:00
T04690,C94369,P98499,Books,918.25,3,2024-04-24 09:28:25+00:00
T04691,C58078,P72251,Apparel,28.74,5,2024-06-26 18:17:07+00:00
T04692,C97537,P49944,Books,421.16,10,2024-12-02 00:47:54+00:00
T04693,C78755,P32246,Home,819.13,6,2024-01-27 22:50:49+00:00
T04694,C38978,P79032,Beauty,967.46,5,2024-05-31 07:54:34+00:00
T04695,C18253,P25451,Beauty,98.01,4,2024-10-08 17:22:55+00:00
T04696,C72676,P28007,Toys,166.2,3,2024-02-28 14:41:46+00:00
T04697,C64191,P56904,Electronics,910.88,4,2024-08-15 20:16:59+00:00
T04698,C62703,P46036,Sports,138.28,1,2024-11-27 17:06:36+00:00
T04699,C81467,P97116,Sports,379.34,4,2024-09-07 17:07:27+00:00
T04700,C29956,P16719,Toys,223.52,9,2024-05-25 19:32:39+00:00
T04701,C86145,P43343,Sports,535.32,9,2024-08-22 20:51:47+00:00
T04702,C58218,P93234,Toys,835.34,7,2024-02-09 19:37:05+00:00
T04703,C57182,P70707,Home,42.91,7,2024-10-30 21:52:24+00:00
T04704,C89907,P15151,Books,963.98,3,2024-02-23 23:09:42+00:00
T04705,C24556,P95024,Home,425.06,7,2024-02-28 08:18:01+00:00
T04706,C90643,P20397,Apparel,406.17,6,2024-05-04 06:59:37+00:00
T04707,C95838,P56676,Toys,694.11,3,2024-02-04 17:15:22+00:00
T04708,C33003,P56851,Books,969.58,7,2024-01-02 09:08:16+00:00
T04709,C62531,P91148,Books,453.34,7,2024-11-22 09:12:05+00:00
T04710,C99318,P72555,Toys,805.84,3,2024-08-10 06:21:15+00:00
T04711,C97782,P85137,Electronics,434.81,6,2024-10-26 06:23:28+00:00
T04712,C76624,P33450,Electronics,188.81,8,2024-05-18 02:13:54+00:00
T04713,C19490,P13774,Sports,370.97,10,2024-12-25 18:41:38+00:00
T04714,C57893,P38383,Sports,611.24,6,2024-12-19 06:34:18+00:00
T04715,C59498,P68587,Toys,435.5,10,2024-09-28 22:26:01+00:00
T04716,C30395,P38250,Sports,437.78,1,2024-03-11 11:54:26+00:00
T04717,C59499,P57712,Home,955.42,1,2024-09-18 07:27:06+00:00
T04718,C20449,P36901,Electronics,198.41,3,2024-04-26 03:45:49+00:00
T04719,C83900,P20467,Books,107.99,2,2024-01-07 12:52:14+00:00
T04720,C71972,P41128,Beauty,835.4,7,2024-07-20 06:06:01+00:00
T04721,C88474,P28855,Sports,421.11,10,2024-01-04 13:30:11+00:00
T04722,C49372,P69743,Books,357.38,2,2024-06-19 04:21:29+00:00
T04723,C23532,P17882,Apparel,696.73,10,2024-11-17 17:46:30+00:00
T04724,C58178,P40046,Apparel,65.13,6,2024-08-13 06:04:09+00:00
T04725,C87911,P13815,Apparel,877.29,4,2024-09-01 19:56:29+00:00
T04726,C53908,P27161,Beauty,775.13,6,2024-09-04 21:24:28+00:00
T04727,C80742,P78870,Toys,733.16,5,2024-08-02 09:15:58+00:00
T04728,C65128,P45604,Home,969.08,7,2024-09-09 15:23:44+00:00
T04729,C30805,P38313,Toys,718.25,8,2024-06-21 02:56:08+00:00
T04730,C57170,P40137,Sports,727.23,9,2024-04-26 07:56:46+00:00
T04731,C61952,P26720,Toys,532.51,4,2024-09-18 10:47:35+00:00
T04732,C29156,P96566,Beauty,607.25,6,2024-06-17 03:01:12+00:00
T04733,C30200,P45792,Home,506.29,3,2024-09-14 07:25:12+00:00
T04734,C77155,P30728,Sports,647.09,3,2024-08-29 09:01:02+00:00
T04735,C39397,P95043,Beauty,758.18,8,2024-10-26 23:53:47+00:00
T04736,C52823,P56850,Electronics,738.39,8,2024-12-09 05:58:11+00:00
T04737,C32349,P22906,Sports,761.3,7,2024-05-15 21:36:23+00:00
T04738,C23201,P37059,Home,819.93,9,2024-09-24 23:32:31+00:00
T04739,C35404,P91416,Toys,398.25,4,2024-11-19 01:19:20+00:00
T04740,C52328,P16826,Apparel,925.95,1,2024-08-29 05:32:52+00:00
T04741,C41208,P43863,Toys,711.29,2,2024-05-12 05:19:22+00:00
T04742,C96365,P71228,Sports,948.0,2,2024-01-30 10:54:14+00:00
T04743,C75450,P29154,Electronics,719.45,9,2024-08-16 09:32:06+00:00
T04744,C31258,P84147,Home,946.91,4,2024-09-23 10:01:38+00:00
T04745,C72449,P17911,Books,44.61,10,2024-06-17 13:06:13+00:00
T04746,C84195,P66066,Books,523.27,4,2024-09-29 20:37:48+00:00
T04747,C38969,P36246,Apparel,824.48,10,2024-07-14 01:56:58+00:00
T04748,C83151,P98862,Beauty,898.99,7,2024-09-30 01:21:04+00:00
T04749,C80057,P26603,Apparel,894.21,4,2024-04-19 21:34:41+00:00
T04750,C78177,P61223,Home,557.09,10,2024-02-15 03:27:55+00:00
T04751,C81983,P42368,Home,894.77,3,2024-10-19 06:09:45+00:00
T04752,C90965,P28455,Home,772.2,6,2024-06-02 23:20:33+00:00
T04753,C92891,P55309,Toys,743.82,9,2024-05-18 22:23:28+00:00
T04754,C32150,P38143,Electronics,974.03,6,2024-02-18 00:38:31+00:00
T04755,C63442,P35949,Sports,279.34,5,2024-02-04 11:52:26+00:00
T04756,C23690,P90601,Home,614.93,1,2024-11-12 23:40:40+00:00
T04757,C99484,P26482,Apparel,645.35,8,2024-05-09 02:47:31+00:00
T04758,C54439,P41356,Books,478.94,7,2024-08-16 17:03:30+00:00
T04759,C45512,P38376,Electronics,532.57,6,2024-04-24 21:53:44+00:00
T04760,C75163,P50359,Books,101.17,1,2024-05-25 13:19:19+00:00
T04761,C24333,P18549,Apparel,36.89,1,2024-07-26 00:19:47+00:00
T04762,C52908,P47101,Beauty,835.78,7,2024-11-27 00:12:55+00:00
T04763,C28080,P96013,Sports,714.45,8,2024-10-14 21:45:51+00:00
